Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
Joshua Peach,2026_06_19_05,How One Nation is winning the preference war (with the Greens’ help),https://www.afr.com/politics/federal/how-one-nation-is-winning-the-preference-war-with-the-greens-help-20260527-p6011g,AFR,https://www.afr.com,2026_06_12_00
Joshua Peach,2026_06_19_05,"Hanson says $1m war chest for Labor ‘hit list’, not Coalition seats",https://www.afr.com/politics/federal/cook-derides-one-nation-as-hanson-heads-west-on-fundraising-drive-20260610-p605eh,AFR,https://www.afr.com,2026_06_10_00
Joshua Peach,2026_06_19_05,Court orders One Nation to pay out disgruntled former candidate,https://www.afr.com/politics/federal/court-orders-one-nation-to-pay-out-disgruntled-former-candidate-20260609-p60585,AFR,https://www.afr.com,2026_06_10_00
Joshua Peach,2026_06_19_05,‘People caught up with me’: How One Nation went mainstream,https://www.afr.com/politics/federal/people-caught-up-with-me-how-one-nation-went-mainstream-20260603-p603nb,AFR,https://www.afr.com,2026_06_06_00
Joshua Peach,2026_06_19_05,Australia’s capital gains and negative gearing hotspots revealed,https://www.afr.com/politics/federal/mapped-australia-s-capital-gains-and-negative-gearing-hotspots-20260526-p600pi,AFR,https://www.afr.com,2026_06_01_00
Joshua Peach,2026_06_19_05,"Boomers, property reign: The Rich List explained (in seven charts)",https://www.afr.com/wealth/people/boomers-property-still-reign-the-rich-list-explained-in-7-charts-20260522-p5zzub,AFR,https://www.afr.com,2026_05_29_00
Joshua Peach,2026_06_19_05,"45,000 laughing emojis: Labor’s big budget versus the internet",https://www.afr.com/companies/media-and-marketing/45-000-laughing-emojis-labor-s-big-budget-versus-the-internet-20260514-p5zwpl,AFR,https://www.afr.com,2026_05_15_00
Joshua Peach,2026_06_19_05,Iron ore magnate Gina Rinehart nabs stake in US rare earths IPO,https://www.afr.com/markets/equity-markets/australia-s-richest-woman-gina-rinehart-nabs-stake-in-us-rare-earths-ipo-20260515-p5zx95,AFR,https://www.afr.com,2026_05_15_00
Joshua Peach,2026_06_19_05,"Can One Nation really flip Farrer? Yes, and here’s why in five charts",https://www.afr.com/markets/equity-markets/can-one-nation-really-flip-farrer-yes-and-here-s-why-in-five-charts-20260506-p5zudm,AFR,https://www.afr.com,2026_05_08_00
Joshua Peach,2026_06_19_05,Drug testing coming to white-collar jobs as cocaine use booms,https://www.afr.com/work-and-careers/careers/drug-testing-coming-to-white-collar-jobs-as-cocaine-use-booms-20250811-p5mlx0,AFR,https://www.afr.com,2026_04_23_00
