Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
Jonathan Hair,2025_09_13_05,What videos from the scene tell us about Charlie Kirk's shooting,https://www.abc.net.au/news/2025-09-11/verify-what-we-know-about-the-charlie-kirk-assassination/105761534,ABC,https://www.abc.net.au,2025_09_11_05
Jonathan Hair,2025_09_13_05,Satellite imagery shows what Israel didn't show our correspondent in Gaza,https://www.abc.net.au/news/2025-08-10/gaza-kerem-shalom-rafah-damage-aid/105630618,ABC,https://www.abc.net.au,2025_08_09_19
Jonathan Hair,2025_09_13_05,Defence stands by new handgun despite safety concerns,https://www.abc.net.au/news/2025-08-02/sig-sauer-p320-handgun-accidental-discharge-allegations/105600646,ABC,https://www.abc.net.au,2025_08_01_20
Jonathan Hair,2025_09_13_05,Parents did not consent to children appearing in new Advance ad,https://www.abc.net.au/news/2025-07-26/advance-australia-used-child-footage-without-consent/105574632,ABC,https://www.abc.net.au,2025_07_25_21
Jonathan Hair,2025_09_13_05,Video of explosion at Iran's Evin Prison suspected to be AI-generated,https://www.abc.net.au/news/2025-06-25/verify-is-this-video-of-evin-prison-ai-generated/105454536,ABC,https://www.abc.net.au,2025_06_24_18
Jonathan Hair,2025_09_13_05,"Satellite images show impact craters, building damage at Iranian nuclear sites",https://www.abc.net.au/news/2025-06-23/satellite-images-show-damage-at-iranian-nuclear-sites/105449430,ABC,https://www.abc.net.au,2025_06_23_05
Jonathan Hair,2025_09_13_05,Inside the Iranian nuclear bunker Trump claims to have 'obliterated',https://www.abc.net.au/news/2025-06-22/inside-iran-fordow-nuclear-bunker-bombed-by-us/105446636,ABC,https://www.abc.net.au,2025_06_22_22
Jonathan Hair,2025_09_13_05,The key to Iran's nuclear program lies under these mountains,https://www.abc.net.au/news/2025-06-21/inside-irans-fordow-nuclear-bunker/105441722,ABC,https://www.abc.net.au,2025_06_20_18
Jonathan Hair,2025_09_13_05,Before and after Israel's attacks on Iran's nuclear and military facilities,https://www.abc.net.au/news/2025-06-16/abc-news-verify-satellite-imagery-shows-israel-targets-in-iran/105421080,ABC,https://www.abc.net.au,2025_06_16_05
Jonathan Hair,2025_09_13_05,What brought down Air India flight AI171?,https://www.abc.net.au/news/2025-06-13/india-plane-crash-what-happened-video-flight-data/105414220,ABC,https://www.abc.net.au,2025_06_13_05
