Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
Reuters Graphics,2024_05_03_21,How humans can and can’t catch bird flu,https://www.reuters.com/graphics/HEALTH-BIRDFLU/lgpdndoyrpo/,Reuters,https://www.reuters.com,2024_05_01_00
Reuters Graphics,2024_05_03_21,What polling can and can’t tell you,https://www.reuters.com/graphics/USA-ELECTION/POLLING/gdpzdolqxpw/,Reuters,https://www.reuters.com,2024_04_29_00
Reuters Graphics,2024_05_03_21,How lightning illuminated Indonesia’s Ruang volcano,https://www.reuters.com/graphics/INDONESIA-VOLCANO/LIGHTNING/jnpwxdrazvw/,Reuters,https://www.reuters.com,2024_04_19_00
Reuters Graphics,2024_05_03_21,Israel's Iron Dome,https://www.reuters.com/graphics/ISRAEL-PALESTINIANS/IRAN-DEFENCE/mypmkljzopr/,Reuters,https://www.reuters.com,2024_04_19_00
