Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
ABC Ben Spraggon,2024_11_07_05,How Donald Trump won the US election,https://www.abc.net.au/news/2024-11-06/us-election-results-map-donald-trump-victory-path/104558036,ABC,https://www.abc.net.au,2024_11_06_18
ABC Ben Spraggon,2024_11_07_05,Explore the scale of Trump's triumph,https://www.abc.net.au/news/2024-11-06/election-results-map-interactive/104557846,ABC,https://www.abc.net.au,2024_11_06_11
ABC Ben Spraggon,2024_11_07_05,How the swing states will decide the US election,https://www.abc.net.au/news/2024-11-05/us-election-states-polling-paths-to-victory/104557084,ABC,https://www.abc.net.au,2024_11_06_02
ABC Ben Spraggon,2024_11_07_05,Donald Trump doesn't need the popular vote to win the election,https://www.abc.net.au/news/2024-11-04/how-does-the-us-electoral-college-work/104413680,ABC,https://www.abc.net.au,2024_11_05_00
ABC Ben Spraggon,2024_11_07_05,It cost Starbucks $100m and a jet-fuelled commute to poach its new CEO,https://www.abc.net.au/news/2024-09-01/starbucks-ceo-brian-niccol-contract-explained/104270064,ABC,https://www.abc.net.au,2024_08_31_19
ABC Ben Spraggon,2024_11_07_05,"Scratch the surface of the Voice results, and a more complicated picture emerges",https://www.abc.net.au/news/2023-10-15/voice-results-explained-map/102978520,ABC,https://www.abc.net.au,2023_10_15_07
ABC Ben Spraggon,2024_11_07_05,"In referendums, not all votes are created equal",https://www.abc.net.au/news/2023-10-13/voice-vote-how-referendums-work/102952584,ABC,https://www.abc.net.au,2023_10_12_20
ABC Ben Spraggon,2024_11_07_05,Where you sit on this chart determines your level of housing stress,https://www.abc.net.au/news/2023-09-06/housing-stress-interest-rates-pain/102587860,ABC,https://www.abc.net.au,2023_09_06_00
ABC Ben Spraggon,2024_11_07_05,"Find out what data is available about you online — but be warned, it might feel a little creepy",https://www.abc.net.au/news/2023-05-18/data-breaches-your-identity-interactive/102175688,ABC,https://www.abc.net.au,2023_05_18_01
ABC Ben Spraggon,2024_11_07_05,This square is the average Australian salary – see how it compares to the size of planned tax cuts,https://www.abc.net.au/news/2023-04-28/stage-three-tax-cuts-to-scale/102268304,ABC,https://www.abc.net.au,2023_05_12_09
