Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
Alyssa Karla Mungcal,2025_11_04_05,More than a convenience store: Disappearing mamak shops,https://www.straitstimes.com/multimedia/more-than-a-convenience-store-disappearing-mamak-shops,Straits Times,https://www.straitstimes.com/,2025_09_28_05
Alyssa Karla Mungcal,2025_11_04_05,How hawker signboards tell the story of Singapore,https://www.straitstimes.com/multimedia/how-hawker-signboards-tell-the-story-of-singapore,Straits Times,https://www.straitstimes.com/,2025_09_21_05
Alyssa Karla Mungcal,2025_11_04_05,What makes swim star Yip Pin Xiu fast? Discover the science of her technique,https://www.straitstimes.com/multimedia/yip-pin-xiu-queen-of-grit,Straits Times,https://www.straitstimes.com/,2025_09_17_05
Alyssa Karla Mungcal,2025_11_04_05,Inside the confusing world of women’s clothing sizes,https://www.straitstimes.com/multimedia/inside-the-confusing-world-of-womens-clothing-sizes,Straits Times,https://www.straitstimes.com/,2025_09_12_05
Alyssa Karla Mungcal,2025_11_04_05,Diving sensations at the World Aquatics Championships 2025,https://www.straitstimes.com/multimedia/diving-sensations-at-the-world-aquatics-championships-2025,Straits Times,https://www.straitstimes.com/,2025_08_04_20
Alyssa Karla Mungcal,2025_11_04_05,"60 years, 60 items: A National Day game challenge",https://www.straitstimes.com/multimedia/60-years-60-items-a-national-day-game-challenge,Straits Times,https://www.straitstimes.com/,2025_07_31_05
Alyssa Karla Mungcal,2025_11_04_05,How to make the most of small homes in Singapore,https://www.straitstimes.com/multimedia/how-to-make-the-most-out-of-small-homes-in-singapore,Straits Times,https://www.straitstimes.com/,2025_07_20_05
Alyssa Karla Mungcal,2025_11_04_05,The Week in Pictures: Cooling off and celebrating a birthday,https://www.straitstimes.com/multimedia/the-week-in-pictures-cooling-off-and-celebrating-a-birthday,Straits Times,https://www.straitstimes.com/,2025_07_14_19
Alyssa Karla Mungcal,2025_11_04_05,"The Week in Pictures: Lawmakers debate Trump’s tax Bill, weather wreaks havoc",https://www.straitstimes.com/multimedia/the-week-in-pictures-lawmakers-debate-trumps-tax-bill-weather-wreaks-havoc,Straits Times,https://www.straitstimes.com/,2025_07_08_19
Alyssa Karla Mungcal,2025_11_04_05,"The Week in Pictures: Protest in Nairobi, heatwave in New York City",https://www.straitstimes.com/multimedia/the-week-in-pictures-protest-in-nairobi-heatwave-in-new-york-city,Straits Times,https://www.straitstimes.com/,2025_06_30_14
