Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
Shannon Teoh,2025_08_07_10,60 objects to mark SG60: Which is your favourite?,https://www.straitstimes.com/multimedia/60-singapore-objects,Straits Times,https://www.straitstimes.com/,2025_07_10_05
Shannon Teoh,2025_08_07_10,GE2025 surprises and new faces: Who are the election candidates you will be voting for,https://www.straitstimes.com/multimedia/ge2025-surprises-and-new-faces-who-are-the-election-candidates-you-will-be-voting-for,Straits Times,https://www.straitstimes.com/,2025_04_29_22
Shannon Teoh,2025_08_07_10,How Malaysia’s looming fish trawling ban could affect your dining options,https://www.straitstimes.com/multimedia/prawns-and-pomfrets-how-malaysias-looming-fish-trawling-ban-could-affect-your-dining-options,Straits Times,https://www.straitstimes.com/,2025_04_12_05
Shannon Teoh,2025_08_07_10,Does flexible work actually work? Let’s talk about it,https://www.straitstimes.com/multimedia/does-flexible-work-actually-work-lets-talk-about-it,Straits Times,https://www.straitstimes.com/,2025_04_11_07
Shannon Teoh,2025_08_07_10,Budget 2025: Bumper SG60 Budget for all Singaporeans,https://www.straitstimes.com/multimedia/singapore-budget-2025-bumper-sg60-budget-for-all-singaporeans,Straits Times,https://www.straitstimes.com/,2025_02_20_22
Shannon Teoh,2025_08_07_10,How budget airlines changed air travel in S’pore over 20 years,https://www.straitstimes.com/multimedia/low-cost-no-frills-how-budget-airlines-changed-air-travel-in-singapore-over-20-years,Straits Times,https://www.straitstimes.com/,2024_12_14_05
Shannon Teoh,2025_08_07_10,"Japan’s sumo wrestling evolves to capture new blood, change impressions of scandal and brutality",https://www.straitstimes.com/multimedia/japans-sumo-wrestling-evolves-to-capture-new-blood-change-impressions-of-scandal-and-brutality,Straits Times,https://www.straitstimes.com/,2024_11_16_05
Shannon Teoh,2025_08_07_10,How we visualised the Sounds of Singapore,https://www.straitstimes.com/multimedia/how-we-visualised-the-sounds-of-singapore,Straits Times,https://www.straitstimes.com/,2024_11_01_15
Shannon Teoh,2025_08_07_10,What drives America’s young voters?,https://www.straitstimes.com/world/united-states/what-drives-americas-young-voters,Straits Times,https://www.straitstimes.com/,2024_10_28_20
Shannon Teoh,2025_08_07_10,How accessible is S’pore? We travel with a wheelchair user to find out,https://www.straitstimes.com/multimedia/how-accessible-is-singapore-we-travel-with-a-wheelchair-user-to-find-out,Straits Times,https://www.straitstimes.com/,2024_10_11_05
