Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
Ashley Kyd,2026_01_31_05,Track temperatures live as heatwave sweeps across Australia,https://www.abc.net.au/news/2026-01-24/temperatures-heatwave-tracker-australia-day/106263796,ABC,https://www.abc.net.au,2026_01_27_07
Ashley Kyd,2026_01_31_05,How hot is it? Track heatwave temperatures live,https://www.abc.net.au/news/2026-01-27/temperatures-heatwave-tracker-live/106270976,ABC,https://www.abc.net.au,2026_01_26_18
Ashley Kyd,2026_01_31_05,How hot is it? Track Australia Day heatwave temperatures live,https://www.abc.net.au/news/2026-01-26/temperatures-heatwave-tracker-australia-day/106268950,ABC,https://www.abc.net.au,2026_01_25_23
Ashley Kyd,2026_01_31_05,Track temperatures live as heatwave sweeps continent,https://www.abc.net.au/news/2026-01-23/temperatures-heatwave-tracker-australia-day/106261904,ABC,https://www.abc.net.au,2026_01_23_07
Ashley Kyd,2026_01_31_05,They were loved: The 15 lives taken in Bondi terror,https://www.abc.net.au/news/2025-12-16/bondi-beach-shooting-victims-tributes/106144588,ABC,https://www.abc.net.au,2026_01_21_02
Ashley Kyd,2026_01_31_05,Track temperatures live as southern states bake in heatwave,https://www.abc.net.au/news/2026-01-09/heat-tracker/106213390,ABC,https://www.abc.net.au,2026_01_09_01
Ashley Kyd,2026_01_31_05,Track the heatwave as temperatures soar,https://www.abc.net.au/news/2026-01-08/southern-aus-heatwave-temperature-tracker/106207608,ABC,https://www.abc.net.au,2026_01_08_04
Ashley Kyd,2026_01_31_05,The Liberals' suburban wipe-out has complicated leadership discussions,https://www.abc.net.au/news/2025-05-06/election-map-cities-liberal-leadership/105255218,ABC,https://www.abc.net.au,2025_05_05_19
Ashley Kyd,2026_01_31_05,"Where things went right for Labor, and very wrong for the Coalition",https://www.abc.net.au/news/2025-05-04/election-result-map-how-labor-won/105208988,ABC,https://www.abc.net.au,2025_05_04_02
Ashley Kyd,2026_01_31_05,Watch live: Cyclone Alfred webcam videos show wild weather,https://www.abc.net.au/news/2025-03-08/cyclone-alfred-webcams-videos/105023954,ABC,https://www.abc.net.au,2025_03_11_23
