Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
Craig Butt,2025_10_30_05,"Footy factories: The schools that produced the most AFL finals players, ranked",https://www.smh.com.au/national/victoria/footy-factories-the-schools-that-produced-the-most-afl-finals-players-ranked-20250827-p5mq92.html,SMH,https://www.smh.com.au/,2025_09_05_01
Craig Butt,2025_10_30_05,How private and public schools get the edge for this vital VCE subject,https://www.smh.com.au/national/victoria/how-private-and-public-schools-get-the-edge-for-this-vital-vce-subject-20250902-p5mrqs.html,SMH,https://www.smh.com.au/,2025_09_03_19
Craig Butt,2025_10_30_05,Schools that Excel 2025: Find out your school’s VCE results over the past decade,https://www.smh.com.au/national/victoria/schools-that-excel-2025-find-out-your-school-s-vce-results-over-the-past-decade-20250811-p5mlxo.html,SMH,https://www.smh.com.au/,2025_08_24_19
Craig Butt,2025_10_30_05,"These students’ superpower guarantees VCE success, but the western suburbs need more schools",https://www.smh.com.au/national/victoria/these-students-superpower-guarantees-vce-success-but-the-western-suburbs-need-more-schools-20250818-p5mns2.html,SMH,https://www.smh.com.au/,2025_08_21_19
Craig Butt,2025_10_30_05,Where do Brisbane’s richest families send their kids? Search your school here,https://www.smh.com.au/national/queensland/where-do-brisbane-s-richest-families-send-their-kids-search-your-school-here-20250804-p5mk7v.html,SMH,https://www.smh.com.au/,2025_08_11_19
Craig Butt,2025_10_30_05,The Perth private schools with the highest-earning parents revealed,https://www.smh.com.au/national/western-australia/the-perth-private-schools-with-the-highest-earning-parents-revealed-20250804-p5mk5u.html,SMH,https://www.smh.com.au/,2025_08_04_19
Craig Butt,2025_10_30_05,What you need to earn to be in the top 1 per cent in your Brisbane suburb,https://www.smh.com.au/national/queensland/what-you-need-to-earn-to-be-in-the-top-1-per-cent-in-your-brisbane-suburb-20250528-p5m2vg.html,SMH,https://www.smh.com.au/,2025_06_02_19
Craig Butt,2025_10_30_05,What you need to earn to be in your Melbourne suburb’s top 1 per cent,https://www.smh.com.au/national/victoria/what-you-need-to-earn-to-be-in-your-melbourne-suburb-s-top-1-per-cent-20250528-p5m2ua.html,SMH,https://www.smh.com.au/,2025_06_01_19
Craig Butt,2025_10_30_05,What you need to earn to be in the top 1 per cent in your Perth suburb,https://www.smh.com.au/national/western-australia/what-you-need-to-earn-to-be-in-the-top-1-per-cent-in-your-perth-suburb-20250519-p5m0f9.html,SMH,https://www.smh.com.au/,2025_05_19_19
