Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
Craig Butt,2026_05_13_05,How is your money being spent? Five charts that explain the country’s finances,https://www.smh.com.au/politics/federal/how-is-your-money-being-spent-five-charts-that-explain-the-country-s-finances-20260508-p5zv1d.html,SMH,https://www.smh.com.au/,2026_05_12_10
Craig Butt,2026_05_13_05,‘Not all about chasing ATARs’: VCE subjects show a clear public-private divide,https://www.smh.com.au/national/victoria/vce-subjects-show-a-clear-public-private-school-divide-20260505-p5zu1y.html,SMH,https://www.smh.com.au/,2026_05_11_01
Craig Butt,2026_05_13_05,Iran war hits Victoria’s economic outlook. And it could get worse,https://www.smh.com.au/national/victoria/iran-war-hits-victoria-s-economic-outlook-and-it-could-get-worse-20260505-p5ztz1.html,SMH,https://www.smh.com.au/,2026_05_05_06
Craig Butt,2026_05_13_05,"The slowest trams in Melbourne revealed, where it’s almost quicker to walk",https://www.smh.com.au/national/victoria/the-slowest-trams-in-melbourne-revealed-where-it-s-almost-quicker-to-walk-20260424-p5zqrn.html,SMH,https://www.smh.com.au/,2026_04_28_01
Craig Butt,2026_05_13_05,Luxury cars and ‘pick lists’: The burglary boom hitting Melbourne’s elite postcodes,https://www.smh.com.au/national/victoria/luxury-cars-and-pick-lists-the-burglary-boom-hitting-melbourne-s-elite-postcodes-20260411-p5zn29.html,SMH,https://www.smh.com.au/,2026_04_19_19
Craig Butt,2026_05_13_05,They come from around the world. Which migrants are choosing Brisbane over Sydney and Melbourne?,https://www.smh.com.au/national/queensland/they-come-from-around-the-world-which-migrants-are-choosing-brisbane-over-sydney-and-melbourne-20260325-p5xfzq.html,SMH,https://www.smh.com.au/,2026_04_09_19
Craig Butt,2026_05_13_05,‘Missed the boat’: Why the race for private school spots now starts in primary,https://www.smh.com.au/national/victoria/missed-the-boat-why-the-race-for-private-school-spots-now-starts-in-primary-20260318-p5oo1h.html,SMH,https://www.smh.com.au/,2026_03_28_18
Craig Butt,2026_05_13_05,Families are being priced out of these Melbourne suburbs. The schools are shrinking,https://www.smh.com.au/national/victoria/families-are-being-priced-out-of-these-melbourne-suburbs-the-schools-are-shrinking-20260226-p5o5mv.html,SMH,https://www.smh.com.au/,2026_03_11_00
Craig Butt,2026_05_13_05,They come from across the world – but where do migrants settle in Sydney?,https://www.smh.com.au/national/nsw/they-come-from-across-the-world-but-where-do-migrants-settle-in-sydney-20260304-p5o7fz.html,SMH,https://www.smh.com.au/,2026_03_09_00
Craig Butt,2026_05_13_05,The Melbourne public and private high schools most popular with parents,https://www.smh.com.au/national/victoria/the-melbourne-public-and-private-high-schools-most-popular-with-parents-20260219-p5o3mr.html,SMH,https://www.smh.com.au/,2026_02_23_01
