Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
ABC Thomas Brettell,2026_04_29_05,'Pretty invisible': The rise of ADHD medication being prescribed to young women,https://www.abc.net.au/news/2026-04-21/women-adhd-medication-overtake-men-australia-data-four-corners/106583242,ABC,https://www.abc.net.au,2026_04_22_02
ABC Thomas Brettell,2026_04_29_05,The neighbourhoods where ADHD rates are skyrocketing,https://www.abc.net.au/news/2026-04-20/adhd-diagnosis-rates-adults-australia-data-four-corners/106557646,ABC,https://www.abc.net.au,2026_04_20_03
ABC Thomas Brettell,2026_04_29_05,The unexpected type of man more women want to date,https://www.abc.net.au/news/2026-03-29/how-men-marrying-up-became-the-norm/106131348,ABC,https://www.abc.net.au,2026_03_29_05
ABC Thomas Brettell,2026_04_29_05,Visual clues showed the US preparing to attack Iran,https://www.abc.net.au/news/2026-02-19/tracking-us-military-build-up-ahead-of-possible-iran-attack/106363224,ABC,https://www.abc.net.au,2026_02_28_10
ABC Thomas Brettell,2026_04_29_05,This is what 84 cameras reveal about survival and sacrifice at Bondi,https://www.abc.net.au/news/2026-02-28/synchronised-video-timeline-bondi-terror-attack/106282432,ABC,https://www.abc.net.au,2026_02_28_01
ABC Thomas Brettell,2026_04_29_05,House prices have been climbing for a generation. Will a fix take longer?,https://www.abc.net.au/news/2025-11-02/house-prices-climbing-for-generation/105954416,ABC,https://www.abc.net.au,2025_11_01_21
ABC Thomas Brettell,2026_04_29_05,"This group is almost everyone's top pick for love, according to the data",https://www.abc.net.au/news/2025-09-28/more-australians-are-marrying-across-the-religious-divide/105779468,ABC,https://www.abc.net.au,2025_09_27_19
ABC Thomas Brettell,2026_04_29_05,"Kilometres below the waves, a global fight is brewing",https://www.abc.net.au/news/2025-09-07/deep-sea-mining-explained-as-global-fight-brews/105725488,ABC,https://www.abc.net.au,2025_09_07_00
ABC Thomas Brettell,2026_04_29_05,IDF displacement orders suggest Israel's ultimate plan for Gaza,https://www.abc.net.au/news/2025-08-20/israel-evacuation-orders-across-gaza-redraw-map/105630686,ABC,https://www.abc.net.au,2025_08_19_18
ABC Thomas Brettell,2026_04_29_05,Investigating Australia's childcare crisis,https://www.abc.net.au/news/2025-07-16/betrayal-of-trust-childcare-investigation/105510958,ABC,https://www.abc.net.au,2025_07_16_07
