Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
ABC History,2026_09_21_07,Test your memory with this week's history quiz,https://www.abc.net.au/news/2026-09-21/this-week-in-history-quiz-september-21/107159206,ABC,https://www.abc.net.au,2025_12_25_00
ABC History,2026_09_21_07,Ode to A Big Country: The Darcys,https://www.abc.net.au/news/rural/programs/landline/2026-09-20/ode-to-a-big-country-the-darcys/107169806,ABC,https://www.abc.net.au,2025_12_25_00
ABC History,2026_09_21_07,Aboriginal man's fight for compensation after alleged healthcare abuse,https://www.abc.net.au/news/2026-09-20/uncle-bj-cruse-fight-for-justice-re-alleged-healthcare-abuse/107140368,ABC,https://www.abc.net.au,2025_12_25_00
ABC History,2026_09_21_07,Search resumes for long-lost wreck as US tries find missing soldiers,https://www.abc.net.au/news/2026-09-20/80yo-australian-mystery-of-missing-us-war-dead/107117612,ABC,https://www.abc.net.au,2025_12_25_00
ABC History,2026_09_21_07,Hopes new outback museum will spark conversation about town's past,https://www.abc.net.au/news/2026-09-19/birdsville-courthouse-reopens-as-museum/107168640,ABC,https://www.abc.net.au,2025_12_25_00
