Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
ABC History,2026_07_18_06,"Prospects for Palestinian statehood 'disappearing', former world leaders say",https://www.abc.net.au/news/2026-07-18/palestinian-statehood-prospect-disappearing-says-elders/106925336,ABC,https://www.abc.net.au,2025_12_25_00
ABC History,2026_07_18_06,Piece of space history to feature in Powerhouse Parramatta debut exhibition,https://www.abc.net.au/news/2026-07-17/apollo-boilerplate-parramatta-powerhouse-exhibition/106883688,ABC,https://www.abc.net.au,2025_12_25_00
ABC History,2026_07_18_06,Ancestral remains returned to Polynesian island after 143 years in museum,https://www.abc.net.au/news/2026-07-16/repatriation-of-rapa-nui-remains-australian-museum-easter-island/106917256,ABC,https://www.abc.net.au,2025_12_25_00
ABC History,2026_07_18_06,Worn-down 'jewel' needs some love ahead of World Heritage Bid,https://www.abc.net.au/news/2026-07-13/walhalla-infrastructure-concerns-world-heritage-bid/106896812,ABC,https://www.abc.net.au,2025_12_25_00
ABC History,2026_07_18_06,History quiz: Test your recall on Tay Tay and the Tour de France,https://www.abc.net.au/news/2026-07-13/this-week-in-history-quiz-july-13/106899384,ABC,https://www.abc.net.au,2025_12_25_00
