Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
Jarrod Fankhauser,2026_09_26_08,'No country controls every layer': The AI complex systems reshaping global power,https://www.abc.net.au/news/2026-09-24/ai-race-chips-data-energy-cake-stack-us-china-asia-pacific/107071946,ABC,https://www.abc.net.au,2026_09_25_18
Jarrod Fankhauser,2026_09_26_08,The strange new reality of living in an AI world that nobody asked for,https://www.abc.net.au/news/2026-09-25/trust-in-ai-across-australia-and-asia-pacific/107096784,ABC,https://www.abc.net.au,2026_09_25_18
Jarrod Fankhauser,2026_09_26_08,"What 17,000 Australians have to say about money, housing and mental health",https://www.abc.net.au/news/2026-09-25/hilda-survey-on-ups-down-of-australian-life/107181158,ABC,https://www.abc.net.au,2026_09_24_18
Jarrod Fankhauser,2026_09_26_08,"How a 'swarm' of AI agents hacked another company, in the AI's own words",https://www.abc.net.au/news/2026-09-11/how-openai-agents-hacked-hugging-face-messages-revealed/107125126,ABC,https://www.abc.net.au,2026_09_10_18
Jarrod Fankhauser,2026_09_26_08,Area four times size of Singapore burns in Indonesia's wildfires,https://www.abc.net.au/news/2026-09-04/causes-of-indonesian-wildfires-and-how-the-government-tackling/107113456,ABC,https://www.abc.net.au,2026_09_04_05
Jarrod Fankhauser,2026_09_26_08,"After the flood, another crisis is unfolding underground in Nepal",https://www.abc.net.au/news/2026-09-03/nepal-hydroelectric-tunnels-rescue-interactive/107101108,ABC,https://www.abc.net.au,2026_09_03_00
Jarrod Fankhauser,2026_09_26_08,"Warning signs visible days before glacier collapse in Nepal, report finds",https://www.abc.net.au/news/2026-09-01/warning-signs-visible-before-glacier-collapse-in-nepal/107097636,ABC,https://www.abc.net.au,2026_09_01_07
Jarrod Fankhauser,2026_09_26_08,Seized scam centre in Myanmar offers rare glimpse into industry targeting Australians,https://www.abc.net.au/news/2026-07-21/myanmar-scam-compounds-exponential-growth/106603324,ABC,https://www.abc.net.au,2026_07_21_05
Jarrod Fankhauser,2026_09_26_08,Perfect dupes of ABC articles are fuelling an industrial-scale scam,https://www.abc.net.au/news/2026-06-23/fake-abc-website-scam-facebook-ads/106653690,ABC,https://www.abc.net.au,2026_06_23_00
Jarrod Fankhauser,2026_09_26_08,The scale of the mouse plague is hard to fathom. Here's a visualisation,https://www.abc.net.au/news/2026-05-24/visualising-australias-mouse-plague/106696622,ABC,https://www.abc.net.au,2026_05_26_02
