Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
Charlene Chua,2026_05_07_05,"It’s not just you: What 1,000 people said about their dating struggles",https://www.straitstimes.com/multimedia/its-not-just-you-what-1000-people-said-about-their-dating-struggles,Straits Times,https://www.straitstimes.com/,2026_04_10_05
Charlene Chua,2026_05_07_05,Are HDB flats near train stations more valuable? It depends on the town,https://www.straitstimes.com/singapore/housing/are-hdb-flats-near-train-stations-more-valuable-it-depends-on-the-town,Straits Times,https://www.straitstimes.com/,2026_03_23_05
Charlene Chua,2026_05_07_05,US-Israeli attack on Iran: What happens next?,https://www.straitstimes.com/world/middle-east/us-israeli-attack-on-iran-what-happens-next,Straits Times,https://www.straitstimes.com/,2026_03_05_06
Charlene Chua,2026_05_07_05,US-Israeli attack on Iran: What we know so far,https://www.straitstimes.com/world/middle-east/us-israeli-attack-on-iran-what-we-know-so-far,Straits Times,https://www.straitstimes.com/,2026_03_02_13
Charlene Chua,2026_05_07_05,No quiet at home: The reality of living with Singapore’s traffic noise,https://www.straitstimes.com/singapore/we-measured-traffic-noise-in-25-homes-here-is-how-it-affects-you,Straits Times,https://www.straitstimes.com/,2025_12_27_05
Charlene Chua,2026_05_07_05,How Singapore’s landscape may change in the years ahead,https://www.straitstimes.com/singapore/how-singapores-landscape-may-change-in-the-years-ahead,Straits Times,https://www.straitstimes.com/,2025_12_21_05
Charlene Chua,2026_05_07_05,Behind the scenes: How we animated light and motion for 3D interior visualisation,https://www.straitstimes.com/multimedia/behind-the-scenes-how-we-animated-light-and-motion-for-3d-interior-visualisation,Straits Times,https://www.straitstimes.com/,2025_12_16_20
Charlene Chua,2026_05_07_05,Bondi Beach shooting: What we know so far,https://www.straitstimes.com/asia/australianz/bondi-beach-shooting-what-we-know-so-far,Straits Times,https://www.straitstimes.com/,2025_12_15_23
Charlene Chua,2026_05_07_05,We asked more than 40 people to track their coffee consumption for a week. Here is what we found,https://www.straitstimes.com/multimedia/we-asked-more-than-40-people-to-track-their-coffee-consumption-for-a-week-here-is-what-we-found,Straits Times,https://www.straitstimes.com/,2025_12_07_05
Charlene Chua,2026_05_07_05,"Hong Kong fire: Where did it start, how did it spread so rapidly?",https://www.straitstimes.com/multimedia/hong-kong-fire-what-we-know-so-far,Straits Times,https://www.straitstimes.com/,2025_11_27_23
