Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
Cam Wilson,2024_10_04_05,Australia's mining lobby is running a pro-nuclear campaign using Liberal Party-linked ad firm,https://www.crikey.com.au/2024/10/03/minerals-council-nuclear-campaign-scott-morrison/,Crikey,https://www.crikey.com.au,2024_10_03_00
Cam Wilson,2024_10_04_05,'Ethics always needs to come first': Patients avoid I-MED for scans after AI training controversy,https://www.crikey.com.au/2024/10/02/patients-avoid-i-med-ai-training-controversy/,Crikey,https://www.crikey.com.au,2024_10_02_00
Cam Wilson,2024_10_04_05,Australian police are worried about sovereign citizens and jihadist groups in 'low sophistication' attacks,https://www.crikey.com.au/2024/10/02/australian-police-worried-sovereign-citizens-jihadist-groups/,Crikey,https://www.crikey.com.au,2024_10_02_00
Cam Wilson,2024_10_04_05,I-MED data breach exposes tens of thousands of patient files using details shared online for a year,https://www.crikey.com.au/2024/09/26/i-med-data-breach-patient-files-exposed/,Crikey,https://www.crikey.com.au,2024_09_26_00
Cam Wilson,2024_10_04_05,Privacy regulator probing I-MED for handing over private medical data used to train AI,https://www.crikey.com.au/2024/09/23/privacy-regulator-oaic-imed-harrisonai-patient-medical-scan-data/,Crikey,https://www.crikey.com.au,2024_09_23_00
Cam Wilson,2024_10_04_05,"Albanese government had 'no objection' to Ben Roberts-Smith award from King Charles, FOI reveals",https://www.crikey.com.au/2024/09/23/ben-roberts-smith-award-coronation-medal-albanese-government-no-objection-king-charles/,Crikey,https://www.crikey.com.au,2024_09_23_00
Cam Wilson,2024_10_04_05,Leaked harrison.ai email shifts blame to I-MED over patient consent,https://www.crikey.com.au/2024/09/20/leaked-harrison-ai-email-i-med-patient-scan-training-ai/,Crikey,https://www.crikey.com.au,2024_09_20_00
Cam Wilson,2024_10_04_05,"I-MED, harrison.ai silent as attorney-general and consumer advocates raise privacy concerns",https://www.crikey.com.au/2024/09/20/i-med-harrison-ai-private-information-mark-dreyfus/,Crikey,https://www.crikey.com.au,2024_09_20_00
Cam Wilson,2024_10_04_05,Australia's biggest medical imaging lab is training AI on its scan data. Patients have no idea,https://www.crikey.com.au/2024/09/19/patient-scan-data-train-artificial-intelligence-consent/,Crikey,https://www.crikey.com.au,2024_09_19_00
Cam Wilson,2024_10_04_05,"TNT Radio, a network for conspiracy theorists and fringe politicians, is shutting its doors",https://www.crikey.com.au/2024/09/17/tnt-radio-shutting-down-conspiracy-theorists-fringe-politicians/,Crikey,https://www.crikey.com.au,2024_09_17_00
