Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
ABC Storylab,2026_07_11_06,Billions in cash can't be accounted for. Where is it all going?,https://www.abc.net.au/news/2026-07-06/banknote-printing-hoarding-mystery/106808970,ABC,https://www.abc.net.au,2026_07_05_20
ABC Storylab,2026_07_11_06,Taylor Swift's wedding a lesson in 'media mastery',https://www.abc.net.au/news/2026-07-05/taylor-swifts-wedding-a-lesson-in-media-mastery/106879956,ABC,https://www.abc.net.au,2026_07_04_21
ABC Storylab,2026_07_11_06,For decades Australian house prices have grown. This is what a fall could mean,https://www.abc.net.au/news/2026-07-03/what-would-a-house-price-fall-mean-for-australians/106827028,ABC,https://www.abc.net.au,2026_07_03_02
ABC Storylab,2026_07_11_06,"As Ebola spreads, Australia faces rise in 'biblical' disease risks",https://www.abc.net.au/news/2026-06-25/as-ebola-spreads-australia-faces-rise-in-biblical-disease-risks/106736608,ABC,https://www.abc.net.au,2026_06_24_21
ABC Storylab,2026_07_11_06,Perfect dupes of ABC articles are fuelling an industrial-scale scam,https://www.abc.net.au/news/2026-06-23/fake-abc-website-scam-facebook-ads/106653690,ABC,https://www.abc.net.au,2026_06_23_00
ABC Storylab,2026_07_11_06,Why this Socceroos squad is like no other,https://www.abc.net.au/news/2026-06-14/one-goal-many-journeys/106684994,ABC,https://www.abc.net.au,2026_06_18_03
ABC Storylab,2026_07_11_06,Elon Musk now has an unfathomable amount of money. It looks a bit like this,https://www.abc.net.au/news/2026-06-13/visualising-elon-musk-trillion-dollar-wealth/106780212,ABC,https://www.abc.net.au,2026_06_13_01
ABC Storylab,2026_07_11_06,The scale of the mouse plague is hard to fathom. Here's a visualisation,https://www.abc.net.au/news/2026-05-24/visualising-australias-mouse-plague/106696622,ABC,https://www.abc.net.au,2026_05_26_02
ABC Storylab,2026_07_11_06,"Power rationed, medical supplies in doubt as fuel crisis lingers for millions",https://www.abc.net.au/news/2026-05-18/the-ripples-of-the-iran-war-are-everywhere/106591410,ABC,https://www.abc.net.au,2026_05_18_03
ABC Storylab,2026_07_11_06,These charts show how Coles Down Down pricing patterns duped shoppers,https://www.abc.net.au/news/2026-05-14/coles-grocery-pricing-down-down-accc-court-visual-guide/106678288,ABC,https://www.abc.net.au,2026_05_14_03
