Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
ABC Alex Lim,2024_08_27_05,Questionable billing by some doctors is rife in Australia's medical industry. Here's how it works,https://www.abc.net.au/news/2024-04-08/price-of-pain-doctors-medical-billing-investigation-four-corners/103675900,ABC,https://www.abc.net.au,2024_07_19_01
ABC Alex Lim,2024_08_27_05,"Got an old, cold house like Laine's? Here are seven ways to make it warmer and cheaper",https://www.abc.net.au/news/2024-07-04/retrofitting-australian-homes-for-winter-to-cut-costs-emissions/104044086,ABC,https://www.abc.net.au,2024_07_18_21
ABC Alex Lim,2024_08_27_05,'Totally immoral' weapons found in share holdings of Australian ethical super funds,https://www.abc.net.au/news/2024-07-01/ethical-super-savings-found-in-controversial-weapons-makers-/104015686,ABC,https://www.abc.net.au,2024_07_16_05
ABC Alex Lim,2024_08_27_05,The 'big boof' is out. What data reveals about football's hair trends,https://www.abc.net.au/news/2024-05-23/afl-mullet-count-data-analysis/103850072,ABC,https://www.abc.net.au,2024_07_08_07
ABC Alex Lim,2024_08_27_05,"We compared the finances of 30-year-olds now, to 30-year-olds 30 years ago",https://www.abc.net.au/news/2024-03-28/data-on-30-year-old-australians-shows-financial-hardship/103528726,ABC,https://www.abc.net.au,2024_07_08_06
ABC Alex Lim,2024_08_27_05,'Inexcusable failure': Damning report on one police force reflects the failures of another,https://www.abc.net.au/news/2024-06-06/nsw-police-failures-to-properly-investigate-domestic-violence/103927244,ABC,https://www.abc.net.au,2024_06_10_03
ABC Alex Lim,2024_08_27_05,"The three crucial words police say they didn't hear when they botched this arrest – costing taxpayers $320,000",https://www.abc.net.au/news/2024-03-18/how-proactive-policing-quotas-sent-nsw-police-searches-soaring/103579210,ABC,https://www.abc.net.au,2024_04_09_01
ABC Alex Lim,2024_08_27_05,"In the early 70s, four paedophiles taught together at this school. Survivors say it was a sign of an insidious crisis",https://www.abc.net.au/news/2024-02-27/beaumaris-primary-inquiry-scratches-surface-of-paedophile-crisis/103503912,ABC,https://www.abc.net.au,2024_02_27_02
ABC Alex Lim,2024_08_27_05,This is the magic income set to win the biggest percentage tax cut from the revised plan,https://www.abc.net.au/news/2024-02-06/magic-income-set-to-win-biggest-tax-cut-from-stage-3-redesign/103428918,ABC,https://www.abc.net.au,2024_02_08_02
ABC Alex Lim,2024_08_27_05,"Nurse, teacher, surgeon — is your job likely to win from the revised tax cuts?",https://www.abc.net.au/news/2024-02-02/biggest-winners-and-losers-of-revised-stage-3-tax-cuts/103415830,ABC,https://www.abc.net.au,2024_02_02_07
