Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
ABC Simon Elvery,2024_10_03_05,Where you sit on this chart determines your level of housing stress,https://www.abc.net.au/news/2023-09-06/housing-stress-interest-rates-pain/102587860,ABC,https://www.abc.net.au,2023_09_06_00
ABC Simon Elvery,2024_10_03_05,'There's just silence': She fought to stop violence against women. Why didn't her murder start a movement?,https://www.abc.net.au/news/2022-10-24/murdered-and-missing-indigenous-women-four-corners/101546186,ABC,https://www.abc.net.au,2023_08_23_03
ABC Simon Elvery,2024_10_03_05,Into the 'midnight zone': Here's what happens when you go as deep as the Titanic wreck,https://www.abc.net.au/news/2023-06-23/titanic-submersible-deep-sea-scroller/102504810,ABC,https://www.abc.net.au,2023_06_23_01
ABC Simon Elvery,2024_10_03_05,"Russian hackers hit recruiter, release Aussie jobseekers' personal files",https://www.abc.net.au/news/2021-12-18/data-breach-finite-recruitment-hits-defence-coles-westpac-amp/100709232,ABC,https://www.abc.net.au,2021_12_21_06
ABC Simon Elvery,2024_10_03_05,What you should know about Australia's COVID-19 growth factor rising back above one,https://www.abc.net.au/news/2020-05-06/coronavirus-numbers-raise-covid19-growth-factor/12217846,ABC,https://www.abc.net.au,2021_11_19_06
ABC Simon Elvery,2024_10_03_05,"If you only pay attention to one coronavirus number, this could be it",https://www.abc.net.au/news/2020-04-10/coronavirus-data-australia-growth-factor-covid-19/12132478,ABC,https://www.abc.net.au,2021_11_15_23
ABC Simon Elvery,2024_10_03_05,"'Many things will happen, mostly bad': The blast from the past that shows how long we’ve ignored climate change",https://www.abc.net.au/news/2021-06-15/acting-now-can-buy-us-time-on-climate-change/100020944,ABC,https://www.abc.net.au,2021_06_16_05
ABC Simon Elvery,2024_10_03_05,See how far you can go from home under Melbourne's expanded 25km limit,https://www.abc.net.au/news/2020-10-18/melbourne-25km-map-coronavirus-restrictions/12779704,ABC,https://www.abc.net.au,2021_06_09_04
ABC Simon Elvery,2024_10_03_05,Which COVID-19 vaccine group are you in?,https://www.abc.net.au/news/2021-02-05/when-will-you-get-the-covid-19-vaccine/13112610,ABC,https://www.abc.net.au,2021_04_15_03
ABC Simon Elvery,2024_10_03_05,Measure what's within 5km of your Victorian address with our interactive map,https://www.abc.net.au/news/2020-08-04/how-to-measure-whats-within-5km-radius-of-your-home-coronavirus/12517868,ABC,https://www.abc.net.au,2021_02_12_22
