Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
Chee Wei Xian,2025_11_20_05,,https://www.straitstimes.com/multimedia/yip-pin-xiu-queen-of-grit,Straits Times,https://www.straitstimes.com/,
Chee Wei Xian,2025_11_20_05,,https://www.straitstimes.com/multimedia/inside-the-confusing-world-of-womens-clothing-sizes,Straits Times,https://www.straitstimes.com/,
Chee Wei Xian,2025_11_20_05,,https://www.straitstimes.com/multimedia/how-to-make-the-most-out-of-small-homes-in-singapore,Straits Times,https://www.straitstimes.com/,
Chee Wei Xian,2025_11_20_05,,https://www.straitstimes.com/multimedia/from-local-to-global-what-made-top-news-in-singapore-over-the-last-180-years,Straits Times,https://www.straitstimes.com/,
Chee Wei Xian,2025_11_20_05,,https://www.straitstimes.com/multimedia/singapore-election-live-results-for-ge2025,Straits Times,https://www.straitstimes.com/,
Chee Wei Xian,2025_11_20_05,,https://www.straitstimes.com/multimedia/ge2025-whos-standing-where-in-singapores-general-election,Straits Times,https://www.straitstimes.com/,
Chee Wei Xian,2025_11_20_05,,https://www.straitstimes.com/multimedia/all-you-need-to-know-about-singapores-general-election,Straits Times,https://www.straitstimes.com/,
Chee Wei Xian,2025_11_20_05,,https://www.straitstimes.com/multimedia/how-food-diary-videos-on-social-media-can-impact-your-body-image,Straits Times,https://www.straitstimes.com/,
Chee Wei Xian,2025_11_20_05,,https://www.straitstimes.com/multimedia/low-cost-no-frills-how-budget-airlines-changed-air-travel-in-singapore-over-20-years,Straits Times,https://www.straitstimes.com/,
Chee Wei Xian,2025_11_20_05,,https://www.straitstimes.com/multimedia/how-we-visualised-the-sounds-of-singapore,Straits Times,https://www.straitstimes.com/,
