Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
ABC Matt Liddy,2024_08_10_05,The price of this burger tells the story of our cost-of-living crisis,https://www.abc.net.au/news/2024-08-05/cost-of-living-interest-rates-burgers/104156654,ABC,https://www.abc.net.au,2024_08_05_03
ABC Matt Liddy,2024_08_10_05,'We keep finding things that are not right': Should you trust a house-sitter from the internet?,https://www.abc.net.au/news/2024-06-28/should-you-trust-a-house-sitter-from-the-internet/103546268,ABC,https://www.abc.net.au,2024_06_27_18
ABC Matt Liddy,2024_08_10_05,"This hand-drawn family tree stretches 60 metres and 65,000 years — and tells a story about us all",https://www.abc.net.au/news/2024-05-12/archie-moore-venice-biennale-up-close/103789292,ABC,https://www.abc.net.au,2024_05_12_05
ABC Matt Liddy,2024_08_10_05,How an exclusive TikTok party put us on the trail of millions of dollars being donated to streamers,https://www.abc.net.au/news/2024-02-27/what-we-learned-looking-inside-tiktok-money-making-machine/103487054,ABC,https://www.abc.net.au,2024_02_27_03
ABC Matt Liddy,2024_08_10_05,Inside TikTok's money-making machine — and the Aussies 'sucked into the wormhole',https://www.abc.net.au/news/2024-02-23/tiktok-superstar-economy-livestreaming-gifts/103450310,ABC,https://www.abc.net.au,2024_02_23_01
ABC Matt Liddy,2024_08_10_05,"Scratch the surface of the Voice results, and a more complicated picture emerges",https://www.abc.net.au/news/2023-10-15/voice-results-explained-map/102978520,ABC,https://www.abc.net.au,2023_10_15_07
ABC Matt Liddy,2024_08_10_05,"In referendums, not all votes are created equal",https://www.abc.net.au/news/2023-10-13/voice-vote-how-referendums-work/102952584,ABC,https://www.abc.net.au,2023_10_12_20
ABC Matt Liddy,2024_08_10_05,Why the FBI calls this Gold Coast man when it finds a trove of stolen data,https://www.abc.net.au/news/2023-09-23/cybersecurity-troy-hunt-have-i-been-pwned-fighting-data-breaches/102803748,ABC,https://www.abc.net.au,2023_09_22_22
ABC Matt Liddy,2024_08_10_05,Into the 'midnight zone': Here's what happens when you go as deep as the Titanic wreck,https://www.abc.net.au/news/2023-06-23/titanic-submersible-deep-sea-scroller/102504810,ABC,https://www.abc.net.au,2023_06_23_01
ABC Matt Liddy,2024_08_10_05,"Find out what data is available about you online — but be warned, it might feel a little creepy",https://www.abc.net.au/news/2023-05-18/data-breaches-your-identity-interactive/102175688,ABC,https://www.abc.net.au,2023_05_18_01
