Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
ABC Matt Liddy,2026_09_25_08,We put 165 years of migration data into four charts. Here's what we learned,https://www.abc.net.au/news/2026-09-12/australian-migration-numbers-history-comparison/106396624,ABC,https://www.abc.net.au,2026_09_14_04
ABC Matt Liddy,2026_09_25_08,"How a 'swarm' of AI agents hacked another company, in the AI's own words",https://www.abc.net.au/news/2026-09-11/how-openai-agents-hacked-hugging-face-messages-revealed/107125126,ABC,https://www.abc.net.au,2026_09_10_18
ABC Matt Liddy,2026_09_25_08,"After the flood, another crisis is unfolding underground in Nepal",https://www.abc.net.au/news/2026-09-03/nepal-hydroelectric-tunnels-rescue-interactive/107101108,ABC,https://www.abc.net.au,2026_09_03_00
ABC Matt Liddy,2026_09_25_08,The race against time to save what remains following Nepal floods,https://www.abc.net.au/news/2026-08-29/nepal-tibet-flood-rescue-challenges/107089728,ABC,https://www.abc.net.au,2026_08_30_22
ABC Matt Liddy,2026_09_25_08,Mapping the path of destruction in Nepal,https://www.abc.net.au/news/2026-08-27/nepal-tibet-floods-landslide-maps-photos-videos/107083300,ABC,https://www.abc.net.au,2026_08_27_21
ABC Matt Liddy,2026_09_25_08,What we do and don't know about guns in Australia,https://www.abc.net.au/news/2026-08-19/gun-numbers-australia-explainer/107046264,ABC,https://www.abc.net.au,2026_08_18_19
ABC Matt Liddy,2026_09_25_08,"The Iran war has 'metastasised', and that suits one side just fine",https://www.abc.net.au/news/2026-08-08/iran-war-spreading-diplomacy-teeters/106990466,ABC,https://www.abc.net.au,2026_08_08_01
ABC Matt Liddy,2026_09_25_08,"As Ebola spreads, Australia faces rise in 'biblical' disease risks",https://www.abc.net.au/news/2026-06-25/as-ebola-spreads-australia-faces-rise-in-biblical-disease-risks/106736608,ABC,https://www.abc.net.au,2026_06_24_21
ABC Matt Liddy,2026_09_25_08,Elon Musk now has an unfathomable amount of money. It looks a bit like this,https://www.abc.net.au/news/2026-06-13/visualising-elon-musk-trillion-dollar-wealth/106780212,ABC,https://www.abc.net.au,2026_06_13_01
ABC Matt Liddy,2026_09_25_08,The scale of the mouse plague is hard to fathom. Here's a visualisation,https://www.abc.net.au/news/2026-05-24/visualising-australias-mouse-plague/106696622,ABC,https://www.abc.net.au,2026_05_26_02
