Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
Sharon Gordon,2025_10_07_05,"Ocean heat was off the charts, and Australia bore the brunt",https://www.abc.net.au/news/2025-10-02/hottest-year-on-record-in-oceans-around-australia/105698530,ABC,https://www.abc.net.au,2025_10_01_21
Sharon Gordon,2025_10_07_05,'High level of distrust of medical staff': Trauma remains after nurses' video,https://www.abc.net.au/news/2025-09-29/jewish-community-hold-concern-following-bankstown-nurses-video/105790178,ABC,https://www.abc.net.au,2025_09_28_22
Sharon Gordon,2025_10_07_05,Blood on the grass: Forgotten final that exposed football's racial fault lines,https://www.abc.net.au/news/2025-09-24/violence-racism-of-80s-country-victoria-football-grand-final/105741080,ABC,https://www.abc.net.au,2025_09_23_22
Sharon Gordon,2025_10_07_05,"Linton warned a police officer he was going to die, then when he did, she laughed",https://www.abc.net.au/news/2025-09-01/wa-police-officer-ignored-prisoner-suicide-threat-before-death/105506456,ABC,https://www.abc.net.au,2025_09_01_05
Sharon Gordon,2025_10_07_05,Farmers innovate to beat drought in former 'wool capital of the world',https://www.abc.net.au/news/2025-08-31/farm-innovation-battle-drought-climate-change-western-victoria/105648574,ABC,https://www.abc.net.au,2025_08_30_20
Sharon Gordon,2025_10_07_05,Residents of historic village refuse to pay rent for crumbling homes,https://www.abc.net.au/news/2025-08-16/cummeragunja-elders-demand-action-village-in-disrepair/105481936,ABC,https://www.abc.net.au,2025_08_15_20
Sharon Gordon,2025_10_07_05,"Police too often increase family violence risk and harm, new research finds",https://www.abc.net.au/news/2025-08-07/police-family-violence-harm-in-the-name-of-safety-victims/105454054,ABC,https://www.abc.net.au,2025_08_06_21
Sharon Gordon,2025_10_07_05,Psychiatrists say pleas for protection from violent patient 'ignored',https://www.abc.net.au/news/2025-08-04/psychiatrists-bendigo-issues-mental-illness-hospital-violence/105463158,ABC,https://www.abc.net.au,2025_08_04_03
Sharon Gordon,2025_10_07_05,'Unqualified and unregistered': Sydney's dodgy ozone therapy clinics,https://www.abc.net.au/news/2025-07-31/inside-australian-ozone-therapy-industry-alternative-medicine/105559636,ABC,https://www.abc.net.au,2025_07_30_21
Sharon Gordon,2025_10_07_05,Stay or go? The tough choice Queenslanders make to live longer,https://www.abc.net.au/news/2025-07-20/older-people-leaving-regions-for-better-medical-care-in-city/105453910,ABC,https://www.abc.net.au,2025_07_19_21
