Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
Sharon Gordon,2026_07_15_06,Australian scientist ignites war over the world's longest lives,https://www.abc.net.au/news/2026-07-11/battle-for-the-blue-zones-longevity-science-newman-buettner/106846524,ABC,https://www.abc.net.au,2026_07_14_02
Sharon Gordon,2026_07_15_06,What falling home prices mean for affordability,https://www.abc.net.au/news/2026-07-12/housing-market-falling-prices-affordability/106005822,ABC,https://www.abc.net.au,2026_07_11_20
Sharon Gordon,2026_07_15_06,"In a dark courtroom, a video of horrific accidents plays as a woman cries",https://www.abc.net.au/news/2026-05-31/qld-morning-in-cleveland-magistrates-court/106587290,ABC,https://www.abc.net.au,2026_05_30_21
Sharon Gordon,2026_07_15_06,The alternative classroom disengaged students are choosing to be in,https://www.abc.net.au/news/2026-05-02/alternative-suspension-solution-support-for-students-nsw/106537090,ABC,https://www.abc.net.au,2026_05_01_20
Sharon Gordon,2026_07_15_06,'No secrets': Alternative school's history of discipline in spotlight,https://www.abc.net.au/news/2026-05-01/fitzroy-community-school-abuse-allegations-revealed/106524582,ABC,https://www.abc.net.au,2026_04_30_20
Sharon Gordon,2026_07_15_06,Craig's experience of abuse is not uncommon — but it is seldom talked about,https://www.abc.net.au/news/2026-03-27/male-survivors-of-childhood-sexual-abuse-suicide-statistics/106431894,ABC,https://www.abc.net.au,2026_03_26_20
Sharon Gordon,2026_07_15_06,The summers of today are vastly different to those of our grandparents,https://www.abc.net.au/news/2026-03-12/australias-summers-are-getting-longer-with-more-extreme-heat/106419414,ABC,https://www.abc.net.au,2026_03_18_00
Sharon Gordon,2026_07_15_06,The 20-year search for the Nannup Four,https://www.abc.net.au/news/2026-03-07/expanse-the-20-year-search-for-the-nannup-four/106321758,ABC,https://www.abc.net.au,2026_03_06_18
Sharon Gordon,2026_07_15_06,"Bucking, ethics and OnlyFans: Australian rodeo in the social media age",https://www.abc.net.au/news/2026-03-06/rodeo-australia-survival-ethics-economics-social-media-boom/106281528,ABC,https://www.abc.net.au,2026_03_05_22
Sharon Gordon,2026_07_15_06,Teenage girl sexually assaulted and pregnant while in state care,https://www.abc.net.au/news/2026-01-06/13-year-old-pregnant-sexual-assaults-state-residential-care/105980432,ABC,https://www.abc.net.au,2026_01_06_05
