Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
Sharon Gordon,2026_08_24_05,"To understand how war abroad impacts Australia, look to the price of milk",https://www.abc.net.au/news/2026-08-01/coffee-commute-iran-war-morning-routine/106944788,ABC,https://www.abc.net.au,2026_08_02_22
Sharon Gordon,2026_08_24_05,The 'little shampoo business' selling 'false hope' to women,https://www.abc.net.au/news/2026-07-31/monat-mlm-network-marketing-women-mums/106870398,ABC,https://www.abc.net.au,2026_07_30_21
Sharon Gordon,2026_08_24_05,Australian scientist ignites war over the world's longest lives,https://www.abc.net.au/news/2026-07-11/battle-for-the-blue-zones-longevity-science-newman-buettner/106846524,ABC,https://www.abc.net.au,2026_07_14_02
Sharon Gordon,2026_08_24_05,What falling home prices mean for affordability,https://www.abc.net.au/news/2026-07-12/housing-market-falling-prices-affordability/106005822,ABC,https://www.abc.net.au,2026_07_11_20
Sharon Gordon,2026_08_24_05,"In a dark courtroom, a video of horrific accidents plays as a woman cries",https://www.abc.net.au/news/2026-05-31/qld-morning-in-cleveland-magistrates-court/106587290,ABC,https://www.abc.net.au,2026_05_30_21
Sharon Gordon,2026_08_24_05,The alternative classroom disengaged students are choosing to be in,https://www.abc.net.au/news/2026-05-02/alternative-suspension-solution-support-for-students-nsw/106537090,ABC,https://www.abc.net.au,2026_05_01_20
Sharon Gordon,2026_08_24_05,'No secrets': Alternative school's history of discipline in spotlight,https://www.abc.net.au/news/2026-05-01/fitzroy-community-school-abuse-allegations-revealed/106524582,ABC,https://www.abc.net.au,2026_04_30_20
Sharon Gordon,2026_08_24_05,Craig's experience of abuse is not uncommon — but it is seldom talked about,https://www.abc.net.au/news/2026-03-27/male-survivors-of-childhood-sexual-abuse-suicide-statistics/106431894,ABC,https://www.abc.net.au,2026_03_26_20
Sharon Gordon,2026_08_24_05,The summers of today are vastly different to those of our grandparents,https://www.abc.net.au/news/2026-03-12/australias-summers-are-getting-longer-with-more-extreme-heat/106419414,ABC,https://www.abc.net.au,2026_03_18_00
Sharon Gordon,2026_08_24_05,The 20-year search for the Nannup Four,https://www.abc.net.au/news/2026-03-07/expanse-the-20-year-search-for-the-nannup-four/106321758,ABC,https://www.abc.net.au,2026_03_06_18
