Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
Reuters Graphics,2024_06_11_05,How India conducted the world's largest election,https://www.reuters.com/graphics/INDIA-ELECTIONS/gdpzmqgrmvw/,Reuters,https://www.reuters.com,2024_06_06_00
Reuters Graphics,2024_06_11_05,EU election 2024: Live results,https://www.reuters.com/graphics/EU-ELECTION/RESULTS/klvynzzawpg/,Reuters,https://www.reuters.com,2024_06_09_00
Reuters Graphics,2024_06_11_05,India election results unfold,https://www.reuters.com/graphics/INDIA-ELECTION/zgponbzllvd/,Reuters,https://www.reuters.com,2024_06_04_00
Reuters Graphics,2024_06_11_05,Papua New Guinea landslide explained,https://www.reuters.com/graphics/PAPUA-LANDSLIDE/ANALYSIS/lgpdowdqnvo/,Reuters,https://www.reuters.com,2024_05_29_00
