Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
Sean Kelly,2026_01_27_05,Rise of One Nation reflects deeper divisions in society,https://www.smh.com.au/politics/federal/rise-of-one-nation-reflects-deeper-divisions-in-society-20260125-p5nwun.html,SMH,https://www.smh.com.au/,2026_01_25_18
Sean Kelly,2026_01_27_05,"Trump a reminder that governments should govern, not police",https://www.smh.com.au/politics/federal/trump-a-reminder-that-governments-should-govern-not-police-20260118-p5nuwj.html,SMH,https://www.smh.com.au/,2026_01_18_18
Sean Kelly,2026_01_27_05,"After Bondi, our leaders needed to draw breath. Now, so do we all",https://www.smh.com.au/politics/federal/after-bondi-our-leaders-needed-to-draw-breath-now-so-do-we-all-20260111-p5nt6j.html,SMH,https://www.smh.com.au/,2026_01_11_18
Sean Kelly,2026_01_27_05,Albanese talks about his ‘five biggest things’: What’s next?,https://www.smh.com.au/politics/federal/albanese-talks-about-his-five-biggest-things-what-s-next-20251212-p5nnbo.html,SMH,https://www.smh.com.au/,2025_12_14_18
Sean Kelly,2026_01_27_05,"Albanese is miles ahead, right? Hastie may yet expose this as an illusion",https://www.smh.com.au/politics/federal/albanese-is-miles-ahead-right-hastie-may-yet-expose-this-as-an-illusion-20251207-p5nlij.html,SMH,https://www.smh.com.au/,2025_12_07_18
Sean Kelly,2026_01_27_05,Australians are in a tug-of-war between kindness and Pauline Hanson,https://www.smh.com.au/national/australians-are-in-a-tug-of-war-between-kindness-and-pauline-hanson-20251129-p5njg2.html,SMH,https://www.smh.com.au/,2025_11_30_18
Sean Kelly,2026_01_27_05,Real action on climate change requires two different qualities,https://www.smh.com.au/environment/climate-change/real-action-on-climate-change-requires-two-different-qualities-20251123-p5nhqo.html,SMH,https://www.smh.com.au/,2025_11_23_18
Sean Kelly,2026_01_27_05,"You thought climate was a Coalition problem, but Albanese may rue his enemy’s low ebb",https://www.smh.com.au/politics/federal/you-thought-climate-was-a-coalition-problem-but-albanese-may-rue-his-enemy-s-low-ebb-20251116-p5nfqb.html,SMH,https://www.smh.com.au/,2025_11_16_18
Sean Kelly,2026_01_27_05,There’s one fight Anthony Albanese always tries to avoid picking,https://www.smh.com.au/national/there-s-one-fight-anthony-albanese-always-tries-to-avoid-picking-20251110-p5n92b.html,SMH,https://www.smh.com.au/,2025_11_15_18
Sean Kelly,2026_01_27_05,"Show us what you really believe, Albanese: This lesson in politics stretches 50 years",https://www.smh.com.au/politics/federal/show-us-what-you-really-believe-albanese-this-lesson-in-politics-stretches-50-years-20251109-p5n8uv.html,SMH,https://www.smh.com.au/,2025_11_09_18
