Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
Madi Chwasta,2026_01_19_05,Multiple fires still burning in Victoria but all warnings downgraded,https://www.abc.net.au/news/2026-01-12/victorian-bushfires-longwood-walwa-harcourt-properties-destroyed/106221236,ABC,https://www.abc.net.au,2026_01_12_19
Madi Chwasta,2026_01_19_05,"Almost 40,000 homes without power amid multiple fires in Victoria — as it happened",https://www.abc.net.au/news/2026-01-09/fire-weather-heatwave-live-blog-victoria-sa-nsw/106212116,ABC,https://www.abc.net.au,2026_01_09_14
Madi Chwasta,2026_01_19_05,"Campsites closed, properties lost as bushfires burn out of control in Victoria",https://www.abc.net.au/news/2026-01-08/warnings-bushfire-victoria-longwood-mt-lawson-state-park/106207942,ABC,https://www.abc.net.au,2026_01_09_10
Madi Chwasta,2026_01_19_05,Emergency warnings issued for Victorian fires as heatwave sweeps southern Australia — as it happened,https://www.abc.net.au/news/2026-01-07/australia-heatwave-victoria-sa-fire-risk-january-7/106205674,ABC,https://www.abc.net.au,2026_01_07_10
Madi Chwasta,2026_01_19_05,Victorian government makes historic apology to Aboriginal people,https://www.abc.net.au/news/2025-12-09/government-apology-to-aboriginal-victorians-after-treaty/106116798,ABC,https://www.abc.net.au,2025_12_09_04
Madi Chwasta,2026_01_19_05,Rental affordability worsens in regions as 'dire' situation remains,https://www.abc.net.au/news/2025-11-24/sgs-economics-rental-affordability-index-data-release/106031672,ABC,https://www.abc.net.au,2025_11_25_22
Madi Chwasta,2026_01_19_05,Infant's death in illegal child care kept hidden from public,https://www.abc.net.au/news/2025-10-09/nanicha-singchart-childcare-death-among-dozens-of-vic-incidents/105863798,ABC,https://www.abc.net.au,2025_10_08_23
Madi Chwasta,2026_01_19_05,Why you might be paying more for reduced quality at the supermarket,https://www.abc.net.au/news/2025-10-05/supermarket-ingredients-changes-skimpflation/105478516,ABC,https://www.abc.net.au,2025_10_05_06
Madi Chwasta,2026_01_19_05,Just 1 per cent of state's road damage compensation claims approved,https://www.abc.net.au/news/2025-10-03/victoria-potholes-road-repairs-compensation-claims-drivers/105835794,ABC,https://www.abc.net.au,2025_10_02_19
Madi Chwasta,2026_01_19_05,How overseas Neo-Nazi groups are shaping Australia's far-right,https://www.abc.net.au/news/2025-09-07/overseas-neo-nazi-groups-shaping-australian-far-right/105741342,ABC,https://www.abc.net.au,2025_09_07_19
