Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
Madi Chwasta,2024_09_20_05,"Thieves used angle grinder to cut down life-sized bear statue from Melbourne shopping centre, police say",https://www.abc.net.au/news/2024-09-18/barkly-square-sparkly-bear-theft/104367448,ABC,https://www.abc.net.au,2024_09_18_09
Madi Chwasta,2024_09_20_05,"In Melbourne's west, ballooning suburb boundaries are throwing up daily challenges",https://www.abc.net.au/news/2024-09-16/mt-atkinson-truganina-suburb-infrastructure-melbourne/104329740,ABC,https://www.abc.net.au,2024_09_16_09
Madi Chwasta,2024_09_20_05,Protesters injured by foam bullets and 'excessive force' in Land Forces protests weigh up legal action,https://www.abc.net.au/news/2024-09-14/melbourne-land-forces-expo-protests/104347986,ABC,https://www.abc.net.au,2024_09_14_01
Madi Chwasta,2024_09_20_05,Police maintain presence at Melbourne defence expo as human rights groups condemn 'excessive' force,https://www.abc.net.au/news/2024-09-12/melbourne-exhibition-centre-protest-land-forces-victoria-police/104339212,ABC,https://www.abc.net.au,2024_09_12_22
Madi Chwasta,2024_09_20_05,Half of iconic Melbourne theatre to be sold off in mayoral re-election bid,https://www.abc.net.au/news/2024-09-08/regent-theatre-city-of-melbourne-council-election/104325028,ABC,https://www.abc.net.au,2024_09_10_04
Madi Chwasta,2024_09_20_05,Monash IVF has settled a class action lawsuit with $56m. What does it mean for reproductive providers?,https://www.abc.net.au/news/2024-08-23/monash-ivf-reproductive-industry-class-action-lawsuit/104259240,ABC,https://www.abc.net.au,2024_08_22_19
Madi Chwasta,2024_09_20_05,Melbourne's new Metro Tunnel is being tested. Why is it affecting MRI machines?,https://www.abc.net.au/news/2024-08-22/electromagnetic-interference-metro-trains-mri/104252056,ABC,https://www.abc.net.au,2024_08_21_20
Madi Chwasta,2024_09_20_05,Australia’s childcare divide is growing. Here are the suburbs getting left behind,https://www.abc.net.au/news/2024-08-20/mapping-australia-s-growing-childcare-divide/104243302,ABC,https://www.abc.net.au,2024_08_20_01
Madi Chwasta,2024_09_20_05,Jennifer lives in the middle of Melbourne where parking is scarce — but there's plenty available in her garage,https://www.abc.net.au/news/2024-08-17/off-street-residential-parking-minimum-cars/104132444,ABC,https://www.abc.net.au,2024_08_16_22
Madi Chwasta,2024_09_20_05,"Doctors urge Australians to get vaccinated, as flu season hits its peak",https://www.abc.net.au/news/2024-07-29/australia-influenza-vaccination-uptake-decrease-flu-peak/104130284,ABC,https://www.abc.net.au,2024_07_29_02
