Who,scraped_datetime,Headline,Url,Site,Siteurl,Published
Julian Fell,2026_04_29_05,Track the latest petrol and diesel prices around Australia,https://www.abc.net.au/news/2026-04-01/petrol-diesel-price-tracker/106513484,ABC,https://www.abc.net.au,2026_04_23_04
Julian Fell,2026_04_29_05,An executive at FIFA's new betting partner settled an insider-trading lawsuit,https://www.abc.net.au/news/2026-04-18/fifa-betting-partner-adi-predict-street-insider-trading/106574988,ABC,https://www.abc.net.au,2026_04_17_21
Julian Fell,2026_04_29_05,'It's a cutthroat business': Where Australia is sourcing oil right now,https://www.abc.net.au/news/2026-04-11/australia-fuel-supply-strait-hormuz-crisis/106533982,ABC,https://www.abc.net.au,2026_04_10_23
Julian Fell,2026_04_29_05,Petrol stations tried to 'shape' the market — now it's shaping them,https://www.abc.net.au/news/2026-03-31/petrol-prices-accc-shape-market/106504912,ABC,https://www.abc.net.au,2026_03_30_20
Julian Fell,2026_04_29_05,'Something really shifted': Inside the software company that laid off 40pc of its staff,https://www.abc.net.au/news/2026-03-25/did-ai-really-take-block-jobs/106478254,ABC,https://www.abc.net.au,2026_03_24_21
Julian Fell,2026_04_29_05,Iran targets big tech and AI with strikes on data centres,https://www.abc.net.au/news/2026-03-15/iran-war-ai-technology-data-centres/106443004,ABC,https://www.abc.net.au,2026_03_15_06
Julian Fell,2026_04_29_05,Albanese bomb threat is latest flashpoint in a risk already 'flashing red',https://www.abc.net.au/news/2026-02-26/albanese-bomb-threat-political-violence-data/106384704,ABC,https://www.abc.net.au,2026_02_26_03
Julian Fell,2026_04_29_05,How illegitimate regulators operate in the name of a tiny African island,https://www.abc.net.au/news/2025-12-31/fake-gambling-licenses-anjouan-casinos/106158766,ABC,https://www.abc.net.au,2025_12_30_18
Julian Fell,2026_04_29_05,Leaked texts from inside Australian billionaire's VIP gamblers club,https://www.abc.net.au/news/2025-12-05/ed-craven-vip-gamblers-club-stake-messages/106028000,ABC,https://www.abc.net.au,2025_12_04_23
Julian Fell,2026_04_29_05,One player's case against the world's biggest crypto casino,https://www.abc.net.au/news/2025-12-04/case-against-the-worlds-biggest-crypto-casino-stake-vip-host/105884760,ABC,https://www.abc.net.au,2025_12_03_18
